ServiceTag,product,new_appgroup,node,产品线,hostname,IP,OS,装机模版,机型,机房,包间,机柜编号,机位,机柜位置,ASW编号,所有产品,节点数量,节点配置,区域,service,serviceInstanceNo,runtimeResourceLimit,region
,tianji,aytianji_yd01_apsaraportal_apsaraportal-db,apsaraportal-db,专有云=浙江公安-小云=TIANJI=ayapsaraportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,apsaraportal,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_apsaraportal_apsaraportal-test,apsaraportal-test,专有云=浙江公安-小云=TIANJI=ayapsaraportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,apsaraportal,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_apsaraportal_apsaraportal-web,apsaraportal-web,专有云=浙江公安-小云=TIANJI=ayapsaraportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,apsaraportal,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_apsaraportal_apsaraportal-web,apsaraportal-web,专有云=浙江公安-小云=TIANJI=ayapsaraportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,apsaraportal,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_shennongportal_shennongportalDB,shennongportalDB,专有云=浙江公安-小云=TIANJI=ayshennongportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,shennongportal,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_shennongportal_shennongportalWEB,shennongportalWEB,专有云=浙江公安-小云=TIANJI=ayshennongportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,shennongportal,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_shennongportal_shennongportalWEB,shennongportalWEB,专有云=浙江公安-小云=TIANJI=ayshennongportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,shennongportal,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_shennongportal_test,test,专有云=浙江公安-小云=TIANJI=ayshennongportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,shennongportal,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_ApsaraMaster,ApsaraMaster,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_ApsaraMaster,ApsaraMaster,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_ApsaraMaster,ApsaraMaster,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_ApsaraWorker,ApsaraWorker,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_ApsaraWorker,ApsaraWorker,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_ApsaraWorker,ApsaraWorker,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_ApsaraWorker,ApsaraWorker,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_Chenxiang,Chenxiang,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""8912M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_Chenxiang,Chenxiang,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""8912M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_Chenxiang,Chenxiang,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""8912M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_Chenxiang-test,Chenxiang-test,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjicore_Tianji-test,Tianji-test,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_alert-engine,alert-engine,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_alert-engine,alert-engine,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_alert-engine,alert-engine,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_alert-master,alert-master,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_alert-master,alert-master,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_alert-notify,alert-notify,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_metric-collector,metric-collector,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_metric-collector,metric-collector,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_metric-master,metric-master,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_metric-master,metric-master,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_newportal,newportal,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_newportal,newportal,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_siterule,siterule,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_siterule,siterule,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_tianjimon-db-init,tianjimon-db-init,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_tianjimon-test,tianjimon-test,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianjimon_tianjimon-zk-init,tianjimon-zk-init,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianmu_tianmu-api,tianmu-api,专有云=浙江公安-小云=TIANJI=aytianmu-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianmu,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji_yd01_tianmu_tianmu-console,tianmu-console,专有云=浙江公安-小云=TIANJI=aytianmu-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianmu,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-core,alimonitor-core,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-core,alimonitor-core,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-db,alimonitor-db,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-muses,alimonitor-muses,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-muses,alimonitor-muses,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-superagent,alimonitor-superagent,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-superagent,alimonitor-superagent,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-task,alimonitor-task,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""2014M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-test,alimonitor-test,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-web,alimonitor-web,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_alimonitor_alimonitor-web,alimonitor-web,专有云=浙江公安-小云=MIDDLEWARE=ayalimonitor-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,alimonitor,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_cmdb_cloud-cmdb,cloud-cmdb,专有云=浙江公安-小云=MIDDLEWARE=aycmdb-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,cmdb,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_cmdb_cloud-cmdb-db-init,cloud-cmdb-db-init,专有云=浙江公安-小云=MIDDLEWARE=aycmdb-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,cmdb,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_dubbo_dubbo-init,dubbo-init,专有云=浙江公安-小云=MIDDLEWARE=aydubbo-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,dubbo,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_dubbo_dubbo-reg,dubbo-reg,专有云=浙江公安-小云=MIDDLEWARE=aydubbo-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,dubbo,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_dubbo_dubbo-reg,dubbo-reg,专有云=浙江公安-小云=MIDDLEWARE=aydubbo-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,dubbo,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_dubbo_dubbo-test,dubbo-test,专有云=浙江公安-小云=MIDDLEWARE=aydubbo-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,dubbo,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_hbase_hbase-server,hbase-server,专有云=浙江公安-小云=MIDDLEWARE=ayhbase-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,hbase,1,"{""mem_limit"":""16384M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_hbase_hbase-server,hbase-server,专有云=浙江公安-小云=MIDDLEWARE=ayhbase-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,hbase,1,"{""mem_limit"":""16384M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_hbase_hbase-server,hbase-server,专有云=浙江公安-小云=MIDDLEWARE=ayhbase-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,hbase,1,"{""mem_limit"":""16384M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_hbase_hbase-server,hbase-server,专有云=浙江公安-小云=MIDDLEWARE=ayhbase-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,hbase,1,"{""mem_limit"":""16384M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_jmenvDiamondVips_diamond,diamond,专有云=浙江公安-小云=MIDDLEWARE=ayjmenvDiamondVips-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,jmenvDiamondVips,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_jmenvDiamondVips_diamond,diamond,专有云=浙江公安-小云=MIDDLEWARE=ayjmenvDiamondVips-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,jmenvDiamondVips,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_jmenvDiamondVips_diamond-init,diamond-init,专有云=浙江公安-小云=MIDDLEWARE=ayjmenvDiamondVips-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,jmenvDiamondVips,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_jmenvDiamondVips_jmenv,jmenv,专有云=浙江公安-小云=MIDDLEWARE=ayjmenvDiamondVips-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,jmenvDiamondVips,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_jmenvDiamondVips_jmenv,jmenv,专有云=浙江公安-小云=MIDDLEWARE=ayjmenvDiamondVips-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,jmenvDiamondVips,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_jmenvDiamondVips_metaq3-namesrv,metaq3-namesrv,专有云=浙江公安-小云=MIDDLEWARE=ayjmenvDiamondVips-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,jmenvDiamondVips,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_jmenvDiamondVips_metaq3-namesrv,metaq3-namesrv,专有云=浙江公安-小云=MIDDLEWARE=ayjmenvDiamondVips-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,jmenvDiamondVips,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_jmenvDiamondVips_vipserver,vipserver,专有云=浙江公安-小云=MIDDLEWARE=ayjmenvDiamondVips-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,jmenvDiamondVips,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_jmenvDiamondVips_vipserver,vipserver,专有云=浙江公安-小云=MIDDLEWARE=ayjmenvDiamondVips-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,jmenvDiamondVips,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_jmenvDiamondVips_vipserver-test,vipserver-test,专有云=浙江公安-小云=MIDDLEWARE=ayjmenvDiamondVips-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,jmenvDiamondVips,1,"{""mem_limit"":""128M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_metaq_metaq3-broker,metaq3-broker,专有云=浙江公安-小云=MIDDLEWARE=aymetaq-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,metaq,1,"{""mem_limit"":""10240M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_metaq_metaq3-broker,metaq3-broker,专有云=浙江公安-小云=MIDDLEWARE=aymetaq-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,metaq,1,"{""mem_limit"":""10240M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_metaq_metaq3-test,metaq3-test,专有云=浙江公安-小云=MIDDLEWARE=aymetaq-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,metaq,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_tair_tair-init,tair-init,专有云=浙江公安-小云=MIDDLEWARE=aytair-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,tair,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_tair_tair-server,tair-server,专有云=浙江公安-小云=MIDDLEWARE=aytair-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,tair,1,"{""mem_limit"":""16G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_tair_tair-server,tair-server,专有云=浙江公安-小云=MIDDLEWARE=aytair-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,tair,1,"{""mem_limit"":""16G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_tair_tair-test,tair-test,专有云=浙江公安-小云=MIDDLEWARE=aytair-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,tair,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_zookeeper_zk,zk,专有云=浙江公安-小云=MIDDLEWARE=ayzookeeper-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,zookeeper,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_zookeeper_zk,zk,专有云=浙江公安-小云=MIDDLEWARE=ayzookeeper-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,zookeeper,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_zookeeper_zk,zk,专有云=浙江公安-小云=MIDDLEWARE=ayzookeeper-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,zookeeper,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,middleWare,aymiddleWare_yd01_zookeeper_zk-init,zk-init,专有云=浙江公安-小云=MIDDLEWARE=ayzookeeper-yd01,,,,,docker,yd01,,,,-,,middleWare,,,10GE,zookeeper,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
